SKU,Description,Surplus Quantity,Value / Part ($),Value,Site Location of Surplus Part,Turns
10019984,"O-RING, NO MODIFIER, INSIDE DIAMETER: 4INCH, CROSS-SECTION: 1/16INCH, MATERIAL: VIRGIN PTFE, AS568 STANDARD SIZE: -045, OUTSIDE DIAMETER: 4 1/8INCH",6.00,5.00,30.00,J2 Office,0
10020498,"O-RING, NO MODIFIER, INSIDE DIAMETER: 10INCH, CROSS-SECTION: 1/16INCH, MATERIAL: VIRGIN PTFE, OUTSIDE DIAMETER: 10 1/8INCH",6.00,5.00,30.00,J2 Office,0
10007831,"TRANSMITTER, TEMPERATURE, RANGE: -200-850DEGREES C, SENSOR MATERIAL: PT100, MOUNTING (REMOTE/INTEGRATED): REMOTE, PROCESS CONNECTION: 2INCH X 1/2INCH NPT, ENCLOSURE MATERIAL: ALUMINUM, MANUFACTURER: ABB, MANUFACTURER P/N: TTF300R3C2HBFEMK2TO",1.00,5.00,5.00,J2 Office,0
10019863,"BOARD, CIRCUIT, TYPE: ANALOG INPUT/OUTPUT, APPLICATION: GM31 ANALYZER, MANUFACTURER: SICK LTD, MANUFACTURER P/N: 7021935",1.00,5.00,5.00,J2 Office,0
10020058,"SWITCH, PRESSURE, TYPE: COMBUSTION AIR W/ DIAPHRAGM, CONNECTION TYPE: SPADE/TUBE FITTING, PRESSURE RATING: 12""H2O, TEMPERATURE RATING: -40-180DEG F, BODY MATERIAL: ZINC PLATED STEEL, MANUFACTURER: CLEVELAND CONTROLS, MANUFACTURER P/N: AFS-227-161",1.00,5.00,5.00,J2 Office,0
10020088,"RING, RETAINING, TYPE: SPLIT, DIAMETER: 1 1/2INCH, APPLICATION: FUEL GAS HEATER",1.00,5.00,5.00,J2 Office,0
10020296,"SENSOR, NO MODIFIER, TYPE: SPRING-LOADEDTEMPERATURE, SIZE: 1/2INCH X 4 1/2INCH, MATERIAL: STAINLESS STEEL, FEATURES: 100OHMS/0DEGREES C, PARENT FIGURE/MODEL NUMBER: 305, APPLICATION: THERMOWELL, MANUFACTURER: WEED INSTRUMENT, MANUFACTURER P/N: 305-01B-A-6-C-004.5-Z006-W",1.00,5.00,5.00,J2 Office,0
10031742,"KIT, ACTUATOR, TYPE: MOUNTING, APPLICATION: LINEAR ACTUATOR, MANUFACTURER P/N: 1400-7455",2.00,5.00,10.00,J2 Office,0
10017247,"SEAL, NO MODIFIER, TYPE: METAL, SIZE: 8INCHX 7 3/16INCH X 1 7/8INCH, MATERIAL: ALLOY STEEL, APPLICATION: VALVE, MANUFACTURER: CCI THERMAL TECHNOLOGIES, MANUFACTURER P/N: 021305001",7.00,5.00,35.00,J2 Office,0
10020510,"KIT, VALVE, TYPE: REBUILD, CONTAINS A: 5"" GARLOCK SEAL, CONTAINS B: FLEXOTALIC GASKETS, CONTAINS C: GAR9000 PACKING SET, CONTAINS D: 1 1/2"" SPACER, MANUFACTURER: PACIFIC, MANUFACTURER P/N: 4783507008",6.00,5.00,30.00,J2 Office,0
10020798,"STEM, VALVE, STEM SIZE: 2INCH, MANUFACTURER: PACIFIC",1.00,5.00,5.00,J2 Office,0
10020473,"SWITCH, TOGGLE, VOLTAGE: 125VAC, AMPERAGE: 20AMP, POLE/THROW: SINGLE POLE SINGLE THROW, ACTION: ON-OFF, HORSEPOWER: 1HP, ENCLOSURE: AMP, POLE/THROW: SINGLE POLE SINGLE THROW, ACTION: ON-OFF, HORSEPOWER: 1HP, ENCLOSURE: PHENOLIC, MANUFACTURER: FROST FIGHTER, MANUFACTURER P/N: 14221",2.00,5.00,10.00,J2 Office,0
10019802,"FUSE, ELECTRICAL, TYPE: CARTRIDGE, AMPERAGE: 15A, LENGTH: 1 1/4"", DIAMETER: 1/4"", VOLTAGE: 250VAC",6.00,5.00,30.00,J2 Office,0
10018927,"MOTOR, AC, TYPE: OIL BURNER, HORSEPOWER: .39HP, RPM: 3450RPM, VOLTAGE: 115VAC, FRAME: NA, PHASE: 1PH, FREQUENCY: 60HZ, AMPERAGE: 4.8A, INSULATION CLASS: B, MAX TEMPERATURE: 40C, MANUFACTURER: EMERSON, MANUFACTURER P/N: 21341",1.00,5.00,5.00,J2 Office,0
10025552,"FILTER, FUEL, TYPE: ELEMENT, CONNECTION: NOZZLE, INSIDE DIAMETER: 2.47INCH, OUTSIDE DIAMETER: 3.69INCH, LENGTH: 7 7/16INCH, PRESSURE RATING: 0.28#/30GPH/0.57#/60GPH, CASING MATERIAL: WOOL, MANUFACTURER: BALDWIN, MANUFACTURER P/N: BF 915",3.00,5.00,15.00,J2 Office,0
10019812,"PUMP, NO MODIFIER, TYPE: BILGE, INLET SIZE: 3/8INCH FNPT, OUTLET SIZE: 3/8INCH FNPT, CAPACITY: 3GPH, SPEED: 3450 RPM, MODEL: CLEAN CUT FROST FIGHTER, MANUFACTURER: BECKETT, MANUFACTURER P/N: 21844",1.00,5.00,5.00,J2 Office,0
10019367,"TRANSFORMER, NO MODIFIER, TYPE: ELECTRONIC IGNITER, KVA RATING: 35VA, MANUFACTURER: FROST FIGHTER, MANUFACTURER P/N: 14219",1.00,5.00,5.00,J2 Office,0
10019008,"ELECTRODE, NO MODIFIER, TYPE: FLARE STACK, MANUFACTURER P/N: 464001002",1.00,5.00,5.00,J2 Office,0
10016634,"CABLE, NO MODIFIER, TYPE: ELECTRODE, LENGTH: 15FEET, SIZE: 1/8INCH, MATERIAL: STAINLESS STEEL, MANUFACTURER P/N: 464001008",1.00,5.00,5.00,J2 Office,0
10020412,"CABLE, ELECTRICAL, TYPE: GTO, VOLTAGE: 1500VOLTS, GAUGE: 14 GAUGE, CONDUCTOR MATERIAL: COPPER, LENGTH: 15FEET, TEMPERATURE RATING: 105DEGREES C, INSULATION MATERIAL: SILICONE, MANUFACTURER: TUF-HIDE",1.00,5.00,5.00,J2 Office,0
10019003,"COIL, NO MODIFIER, TYPE: IGNITION, MATERIAL: PLASTIC HOUSING",1.00,5.00,5.00,J2 Office,0
10019748,"INSULATOR, ELECTRICAL, TYPE: POST, SIZE: 6INCH X 4INCH, VOLTAGE: NA, MATERIAL: EPOXY RESIN, APPLICATION: ELECTRICAL WIRE, COLOR: RED, PRIOR MM NUMBER(S): J2-14501",1.00,5.00,5.00,J2 Office,0
10020514,"MOTOR, AC, HORSEPOWER: 1HP, RPM: 1150 RPM, VOLTAGE: 575VAC, FRAME: 143-5TC, PHASE: 3PH, ENCLOSURE: TOTALLY ENCLOSED FAN COOLED",1.00,5.00,5.00,J2 Office,0
10019209,"MOTOR, AC, HORSEPOWER: 1HP, RPM: 1800RPM, VOLTAGE: 575VAC, FRAME: 143TC, PHASE: 3PH, FREQUENCY: 60HZ",1.00,5.00,5.00,J2 Office,0
10019089,"MOTOR, AC, TYPE: HEAT, HORSEPOWER: 0.33HP, RPM: 1725RPM, VOLTAGE: 600VAC, FRAME: 48Z, PHASE: 3PH, MANUFACTURER: CALORITECH, MANUFACTURER P/N: B11085-04",1.00,5.00,5.00,J2 Office,0
10019079,"FILTER, NO MODIFIER, TYPE: ELEMENT OUTLET, WIDTH: 16INCH, THICKNESS: 1-1/4INCH, MEDIA RESISTANCE: BRASS",3.00,5.00,15.00,J2 Office,0
10019243,"MOTOR, AC, HORSEPOWER: 0.33HP, RPM: 1725/2SPEED, VOLTAGE: 480-575VAC, FRAME: 48Y, PHASE: 1PH",1.00,5.00,5.00,J2 Office,0
10020154,"MOTOR, AC, HORSEPOWER: 1.5HP, RPM: 1800RPM, VOLTAGE: 115VAC, FRAME: B56, PHASE: 1PH, MANUFACTURER: FROST FIGHTER",1.00,5.00,5.00,J2 Office,0
10026321,"SUPPLIES, LABORATORY, TYPE: BORE, SIZE: 50UL, MATERIAL: GLASS, PACKAGING UNIT: 100, MANUFACTURER: DRUMMOND SCIENTIFIC, MANUFACTURER P/N: 21169D",1.00,5.00,5.00,J2 Office,0
10020458,"ASSEMBLY, NO MODIFIER, TYPE: LOWER NOZZLE, APPLICATION: EPG GAUGE-SHORT, SIZE: 5/8INCH, MATERIAL: STAINLESS STEEL",2.00,5.00,10.00,J2 Office,0
10019390,"ASSEMBLY, NO MODIFIER, TYPE: UPPER NOZZLE, APPLICATION: EPG GAUGE-LONG, SIZE: 5/8INCH, MATERIAL: STAINLESS STEEL",2.00,5.00,10.00,J2 Office,0
10020504,"GAUGE, PRESSURE 4-1/2, 0-1600KPA 990-27,DIAPHRAM 2",12.00,5.00,60.00,J2 Office,0
10018965,"GAUGE, PRESSURE 4-1/2, 0-16000KPA",4.00,5.00,20.00,J2 Office,0
10020710,"INDICATOR, PRESSURE, TYPE: GAUGE, RANGE: 0-6PSI, DISPLAY/FACE SIZE: 4 1/2INCH",4.00,5.00,20.00,J2 Office,0
10019789,"GAUGE, PRESSURE 4-1/2, 0-2000KPA -18 TO 120 DEGC W",9.00,5.00,45.00,J2 Office,0
10020072,"GAUGE, PRESSURE 4-1/2, 0-700KPA DC200-10 990.26 DI",2.00,5.00,10.00,J2 Office,0
10019564,"INDICATOR, PRESSURE, TYPE: GAUGE, RANGE: 0-250PA, DISPLAY/FACE SIZE: 4INCH, CONNECTION SIZE: 1/8INCH MNPT, VOLTAGE: 24VDC, MANUFACTURER: DWYER, MANUFACTURER P/N: 3000MR-250PA",3.00,5.00,15.00,J2 Office,0
10007691,"INDICATOR, PRESSURE, TYPE: LIQUID FILLED GAUGE, RANGE: 0-1400KPA, DISPLAY/FACE SIZE: 4INCH, CONNECTION SIZE: 1/2INCH MNPT, CONNECTION LOCATION: BOTTOM MOUNT",2.00,5.00,10.00,J2 Office,0
10019856,"INDICATOR, PRESSURE, RANGE: 0-400PSI, DISPLAY/FACE SIZE: 4 1/2INCH, CONNECTION SIZE: 1/2INCH FNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: 316STAINLESS STEEL, CONNECTION MATERIAL: 316STAINLESS STEEL, APPLICATION: C/W DIAP SEAL V MANIFOLD",1.00,5.00,5.00,J2 Office,0
10018963,"INDICATOR, PRESSURE, TYPE: GAUGE, RANGE: 0-2500KPA, DISPLAY/FACE SIZE: 5 1/2INCH, CONNECTION SIZE: 1/2INCH FNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: DELRIN, CONNECTION MATERIAL: 316STAINLESS STEEL, APPLICATION: C/W CTWER DAIP SEAL V MANIFD",1.00,5.00,5.00,J2 Office,0
10012186,"INDICATOR, TEMPERATURE, TYPE: THERMOMETER, RANGE: 0-200DEG C, FACE SIZE: 5INCH, CONNECTION SIZE: 1/2INCH NPT, STEM SIZE: 24INCH, MANUFACTURER: ASHCROFT, MANUFACTURER P/N: 50EI60E240",1.00,5.00,5.00,J2 Office,0
10020474,"INDICATOR, TEMPERATURE, TYPE: THERMOMETER, RANGE: 50-500DEG F, CONNECTION SIZE: 1/2INCH NPT, CASING MATERIAL: STAINLESS STEEL",6.00,5.00,30.00,J2 Office,0
10020061,"INDICATOR, TEMPERATURE, TYPE: THERMOMETER, RANGE: 0-450DEG C, FACE SIZE: 5INCH, CONNECTION SIZE: 1/2INCH NPT, CASING MATERIAL: 304SS/316SS, STEM SIZE: 9INCH, MANUFACTURER: CVS CONTROLS, MANUFACTURER P/N: 5ABM9450C",1.00,5.00,5.00,J2 Office,0
10019499,"INDICATOR, TEMPERATURE, TYPE: THERMOMETER, RANGE: 0-450DEG C, FACE SIZE: 5INCH, CONNECTION SIZE: 1/2INCH NPT, CASING MATERIAL: 304SS/316SS, STEM SIZE: 12INCH, MANUFACTURER: CVS CONTROLS, MANUFACTURER P/N: 5ABM12450C",2.00,5.00,10.00,J2 Office,0
10025519,"INDICATOR, TEMPERATURE, TYPE: THERMOMETER, RANGE: 0-150DEG C, FACE SIZE: 4INCH, CONNECTION SIZE: 1/2INCH NPT, STEM SIZE: 9INCH",2.00,5.00,10.00,J2 Office,0
10020236,"INDICATOR, PRESSURE, TYPE: LIQUID FILLED GAUGE, RANGE: 902PA-700KPA, DISPLAY/FACE SIZE: 5 1/2INCH, CONNECTION SIZE: 1/2INCH FNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: DELRIN, CONNECTION MATERIAL: 316STAINLESS STEEL",2.00,5.00,10.00,J2 Office,0
10020112,"INDICATOR, PRESSURE, TYPE: LIQUID FILLED GAUGE, RANGE: 902-2800KPA, DISPLAY/FACE SIZE: 4 1/2INCH, CONNECTION SIZE: 1/2INCH MNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: DELRIN, CONNECTION MATERIAL: 316STAINLESS STEEL",1.00,5.00,5.00,J2 Office,0
10019433,"INDICATOR, PRESSURE, TYPE: LIQUID FILLED GAUGE, RANGE: 902-14000KPA, DISPLAY/FACE SIZE: 4 1/2INCH, CONNECTION SIZE: 1/2INCH MNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: DELRIN, CONNECTION MATERIAL: 316STAINLESS STEEL",1.00,5.00,5.00,J2 Office,0
10018878,"INDICATOR, PRESSURE, TYPE: GAUGE, RANGE: 902-100KPA, DISPLAY/FACE SIZE: 5 1/2INCH, CONNECTION SIZE: 1/2INCH MNPT, CONNECTION LOCATION: BOTTOM MOUNT, CONNECTION MATERIAL: 316STAINLESS STEEL, APPLICATION: C/W FLUSH-CHEMSEAL",1.00,5.00,5.00,J2 Office,0
10019297,"INDICATOR, PRESSURE, TYPE: LIQUID FILLED GAUGE, RANGE: 902-1400KPA, DISPLAY/FACE SIZE: 4 1/2INCH, CONNECTION SIZE: 1/2INCH FNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: DELRIN, CONNECTION MATERIAL: 316STAINLESS STEEL, APPLICATION: C/W FLUSH-CHEMSEAL",1.00,5.00,5.00,J2 Office,0
10000930,"INDICATOR, PRESSURE, TYPE: LIQUID FILLED GAUGE, RANGE: 0-2000PSI, DISPLAY/FACE SIZE: 4 1/2INCH, CONNECTION SIZE: 1/2INCH MNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: STAINLESS STEEL",1.00,5.00,5.00,J2 Office,0
10019440,"INDICATOR, PRESSURE, TYPE: GAUGE, RANGE: 0-6000 KPA, DISPLAY/FACE SIZE: 4 1/2INCH, CASING MATERIAL: 304 STAINLESS STEEL, CONNECTION MATERIAL: 316STAINLESS STEEL, MANUFACTURER: CPW VALVE",2.00,5.00,10.00,J2 Office,0
10019548,"INDICATOR, PRESSURE, TYPE: GAUGE, RANGE: 0-7000KPA, DISPLAY/FACE SIZE: 5 1/2INCH, CONNECTION SIZE: 1/2INCH FNPT, CONNECTION LOCATION: BOTTOM MOUNT, CASING MATERIAL: DELRIN, CONNECTION MATERIAL: 316STAINLESS STEEL, APPLICATION: C/W DIAP SEAL V MANIFOLD",1.00,5.00,5.00,J2 Office,0
10019269,"SPRING, NO MODIFIER, TYPE: CARTRIDGE, MANUFACTURER P/N: VPVL051",3.00,5.00,15.00,J2 Office,0
10020240,"KIT, NO MODIFIER, TYPE: LIMIT SWITCHES, CONTAINS A: 2 SPDT SWITCHES, APPLICATION: 760E POSITIONER, MANUFACTURER: SIEMENS, MANUFACTURER P/N: 16300-500",2.00,5.00,10.00,J2 Office,0
10020092,"TRANSMITTER, VIBRATION, TYPE: INTEGRATED PIEZOELECTRIC, SIZE/CONNECTION: VARIABLE, RANGE: 20MM/S, MANUFACTURER: METRIX INSTRUMENT CO, MANUFACTURER P/N: ST5491E-022-110-00",1.00,5.00,5.00,J2 Office,0
10019574,"TRANSMITTER, VIBRATION, TYPE: INTEGRATED PIEZOELECTRIC, SIZE/CONNECTION: 1/2INCH NPT, RANGE: 0.5IPS, MANUFACTURER: METRIX INSTRUMENT CO, MANUFACTURER P/N: ST5484-122-210-00",1.00,5.00,5.00,J2 Office,0
10019302,"KIT, REPAIR, TYPE: REPAIR, CONSIST OF 1: 4 NUTS, CONSIST OF 2: 2 TUBE - NPT NIPPLES, CONSIST OF 4: 4 BOLTS, CONSIST OF 5: 8 WASHERS, CONSIST OF 7: PLASTIC RING 2 3/4 ID W 2 PORT, APPLICATION: METERING PUMP, MANUFACTURER: PULSAFEEDER, MANUFACTURER P/N: K2VTC1",1.00,5.00,5.00,J2 Office,0
10000175,"O-RING, NO MODIFIER, INSIDE DIAMETER: 11/16INCH, CROSS-SECTION: 3/32INCH, MATERIAL: TEFLON, AS568 STANDARD SIZE: -115, OUTSIDE DIAMETER: 7/8INCH, MANUFACTURER P/N: L1501300-TFE",2.00,5.00,10.00,J2 Office,0
10019320,"KIT, PUMP, TYPE: CHEMICAL KOP, CONTAINS A: 2 TUBE - NPT NIPPLES, CONTAINS B: 4 BOLTS, CONTAINS C: 8 WASHERS, CONTAINS D: 4 NUTS, CONTAINS E: 2 1/4"" PLASTIC RING W/ 2 PORTS, MANUFACTURER: PULSAFEEDER, MANUFACTURER P/N: K2VTC1",10.00,5.00,50.00,J2 Office,0
10019131,"KIT, GASKET, MATERIAL: VITON, CONSIST OF 1: 2 PC SLEEVE O-RING, CONSIST OF 2: 1 PC POSITIONER O-RING, CONSIST OF 3: 3 PC DRAIN PLUG O-RING, MANUFACTURER: GRUNDFOS, MANUFACTURER P/N: GF-96455091",1.00,5.00,5.00,J2 Office,0
10011919,"SWITCH, PRESSURE, TYPE: SPDT, CONNECTION TYPE: 1/2""-14NPT, PRESSURE RATING: 45-375PSI, MANUFACTURER: CCS, MANUFACTURER P/N: 6900GZE18-7074",2.00,5.00,10.00,J2 Office,0
10019847,"SEAL, NO MODIFIER, TYPE: DUAL SEAL, SIZE: 4"", MATERIAL: NITRILE, MANUFACTURER P/N: 1-213-02-540",2.00,5.00,10.00,J2 Office,0
10019560,"GASKET, NO MODIFIER, TYPE: BAR SEAL, OUTSIDE DIAMETER: 4INCH, MATERIAL: KLINGERSIL C4439, PRESSURE RATING: 125/600PSI, MANUFACTURER P/N: 502-51-052",5.00,5.00,25.00,J2 Office,0
10025548,"O-RING, NO MODIFIER, INSIDE DIAMETER: 9/16INCH, CROSS-SECTION: 5/16INCH, MATERIAL: NITRILE, OUTSIDE DIAMETER: 2INCH, APPLICATION: SCALE",1.00,5.00,5.00,J2 Office,0
10019580,"GASKET, NO MODIFIER, TYPE: SEAL BAR, THICKNESS: 1/16INCH, PRESSURE RATING: 150/900PSI, SHAPE: 6""X 3 1/2"" RECTANGLE, MANUFACTURER P/N: 502-51-923",6.00,5.00,30.00,J2 Office,0
10019556,"SCREW, CAP, SIZE: 5/8INCH, LENGTH: 1INCH, MATERIAL: ZINC PLATED CARBON STEEL, TYPE: PLATE CARRIER, MANUFACTURER: DANIELS, MANUFACTURER P/N: 1-555-21-114",1.00,5.00,5.00,J2 Office,0
10019041,"WASHER, LOCK, TYPE: CAP SCREW, INSIDE DIAMETER: 3/8INCH, OUTSIDE DIAMETER: 11/16INCH, THICKNESS: 3/32INCH, MATERIAL: 304 STAINLESS STEEL, MANUFACTURER: DANIEL, MANUFACTURER P/N: 1-562-03-509",1.00,5.00,5.00,J2 Office,0
10010074,"SUPPLIES, LABORATORY, TYPE: SENSOR, APPLICATION: CONDUCTIVITY - ACID, MANUFACTURER: ROSEMOUNT, MANUFACTURER P/N: 288",1.00,5.00,5.00,J2 Office,0
10020347,"VALVE, RELIEF, TYPE: SPRING LOADED, NOMINAL SIZE(S): 3/4"", END CONNECTION: FEMALE NATIONAL PIPE TAPER THD, TRIM MATERIAL: STANDARD, BODY MATERIAL: ALUMINUM, DISC MATERIAL: NBR, TEMPERATURE RATING: -20-150DEGREES F, MANUFACTURER: FISHER, MANUFACTURER P/N: 289L-24",1.00,5.00,5.00,J2 Office,0
10012966,"REGULATOR, PRESSURE, APPLICATION: GAS, RANGE: 0-75PSI, INLET SIZE: 1/4INCH, OUTLET SIZE: 1/4INCH, CONNECTION: MNPT, MATERIAL: 316 STAINLESS STEEL, PRESSURE RATING: 6000PSIG INLET/10 - 225 OUTLET, MANUFACTURER: FISHER, MANUFACTURER P/N: 1301F -21T",1.00,5.00,5.00,J2 Office,0
10019831,"KIT, NO MODIFIER, TYPE: CONDITION MONITOR, MANUFACTURER: GOULDS, MANUFACTURER P/N: RC07667A",4.00,5.00,20.00,J2 Office,0
10019341,"SUPPLIES, LABORATORY, TYPE: RTD, SIZE: 1/4""OD X 14.9"", MATERIAL: 316SS, MANUFACTURER: THERMO KINETICS, MANUFACTURER P/N: RA22-D100A3-014.9-XF3.0-ZZ-00 A3-014.9-XF3.0-ZZ-00",1.00,5.00,5.00,J2 Office,0
10015515,"KIT, GASKET, TYPE: SOFT SEAT, MANUFACTURER P/N: A-3131987-149/506",1.00,5.00,5.00,J2 Office,0
10019842,"MODULE, ELECTRONIC, TYPE: SINGLE SENSOR, MANUFACTURER: ROSEMOUNT, MANUFACTURER P/N: 03144-3111-0001",1.00,5.00,5.00,J2 Office,0
10015890,"ANALYZER, NO MODIFIER, TYPE: THERMOCOUPLE, APPLICATION: OCX 8800, MANUFACTURER: ROSEMOUNT, PRIOR MM NUMBER(S): J1-14548",1.00,5.00,5.00,J2 Office,0
10008203,"SUPPLIES, LABORATORY, TYPE: HEATER ROD, APPLICATION: OCX8800, MANUFACTURER: ROSEMOUNT, MANUFACTURER P/N: 1A98765H02",1.00,5.00,5.00,J2 Office,0
10020276,"KIT, REPAIR, TYPE: VALVE, CONSIST OF 1: 1 3/8"" O-RING, CONSIST OF 5: 4 3/4"" DIAPHGRAGM, CONSIST OF 7: 1/2"" O-RING, SIZE: 1 1/2INCH, APPLICATION: 1 1/2"" MODEL 106PG, MANUFACTURER: SINGER, MANUFACTURER P/N: 106-100",1.00,5.00,5.00,J2 Office,0
10019059,"KIT, REPAIR, TYPE: VALVE, CONSIST OF 1: SEAT RING, CONSIST OF 2: 2"" DIAPHGRAM SEAL, CONSIST OF 4: 2"" DIAPHGRAM, CONSIST OF 5: RESILIENT DISC, CONSIST OF 7: SEAT RING SEAL, SIZE: 2INCH, APPLICATION: 2"" 106 PG, MANUFACTURER: SINGER, MANUFACTURER P/N: 106-110",1.00,5.00,5.00,J2 Office,0
10019419,"SWITCH, LIMIT, SIZE: 3/4"" X 1/2"", VOLTAGE: 125/250VAC OR 125VDC, AMPERAGE: 10A/125-250VAC OR .5A/125VDC, POWER RATING: 1250W/AC 62.5W/DC, END CONNECTION: NPT, MOUNTING: B, MATERIAL: ALUMINUM, MANUF A/125-250VAC OR .5A/125VDC, POWER RATING: 1250W/AC 62.5W/DC, END CONNECTION: NPT, MOUNTING: B, MATERIAL: ALUMINUM, MANUFACTURER: STONEL, MANUFACTURER P/N: QX2VB02SDM",1.00,5.00,5.00,J2 Office,0
10019309,"KIT, REPAIR, TYPE: ROTOR AND VANE, SIZE: 1INCH, APPLICATION: FLOWMETER 9A-101007025, MANUFACTURER: NUFLO, MANUFACTURER P/N: 9A-100003527",1.00,5.00,5.00,J2 Office,0
10020764,"COUPLING, PIPE, TYPE (HALF/FULL): HALF, NOMINAL PIPE SIZE: 1/2INCH, END CONNECTION(S): MALE X FEMALE NPT, PRESSURE RATING: 6000#, MATERIAL: CARBON STEEL, APPLICATION: GAUGE SIPHON, MANUFACTURER: LONESTAR, MANUFACTURER P/N: A7-524-10-W",2.00,5.00,10.00,J2 Office,0
10006792,"GASKET, NO MODIFIER, TYPE: FULL FACE, THICKNESS: 1/16INCH, MATERIAL: BLUE GUARD 3000, APPLICATION: OXYGEN ANALYZER, MANUFACTURER: GARLOCK, MANUFACTURER P/N: 3535B18H02",3.00,5.00,15.00,J2 Office,0
10019843,"KIT, SEAL, TYPE: PISTON, APPLICATION: P3/C3 PISTON ACTUATOR, MANUFACTURER: MASTER FLO, MANUFACTURER P/N: 22633",2.00,5.00,10.00,J2 Office,0
10019943,"KIT, ACTAIR 12 SPARE PARTS",1.00,5.00,5.00,J2 Office,0
10028763,"KIT, SEAL, TYPE: POWER MODULE G4X20 LOW TEMP, APPLICATION: BETTIS ACTUATOR, MANUFACTURER: BETTIS, MANUFACTURER P/N: VA125248",1.00,5.00,5.00,J2 Office,0
10028764,"KIT, NO MODIFIER, TYPE: DRIVE MODULE G4 LOW TEMP, APPLICATION: BETTIS ACTUATOR, MANUFACTURER: EMERSON, MANUFACTURER P/N: VA122938",1.00,5.00,5.00,J2 Office,0
10020132,"TRANSDUCER, PRESSURE, RANGE: 2-3PSI, PROCESS CONNECTION: 1/2""NPT ELEC / 1/4""NPT SUPPLY, SENSOR MATERIAL: NITRILE, ENCLOSURE MATERIAL: LOW-COPPER ALUMINUM, MANUFACTURER: FISHER, MANUFACTURER P/N: I2P-100",1.00,5.00,5.00,J2 Office,0
10011826,"POSITIONER, FISHER DVC6010 SINGLE ACTING, DIRECT, DIGITAL 4-20MA",1.00,5.00,5.00,J2 Office,0
10019662,"TRANSMITTER, PRESSURE, RANGE: -14.7-150PSI, PROCESS CONNECTION: 1/2-14FNPT, SENSOR MATERIAL: 316L STAINLESS STEEL, MOUNTING (REMOTE/INTEGRATED): INTEGRATED, OUTPUT SIGNAL: 4-20MA HART, CONDUIT CONNECTION: 1/2-14NPT, ENCLOSURE MATERIAL: ALUMINUM, MODEL: 3051S, MANUFACTURER: ROSEMOUNT, MANUFACTURER P/N: 3051S2TG2A2E11A1AE6M5P1Q4Q8",1.00,5.00,5.00,J2 Office,0
10016934,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): DIRECT, NOMINAL SIZE: 1/4INCH, VOLTAGE: 24VDC, POWER RATING: 1.8W, PRESSURE RATING: 0-150PSI, TEMPERATURE RATING: -40-175DEGREE F, END CONNECTION: FNPT, OPERATING MODE: UNIVERSAL, SEAL MATERIAL: NBR, BODY MATERIAL: STAINLESS STEEL, COIL TYPE: F, MANUFACTURER: ASCO, MANUFACTURER P/N: L8314G301MO",1.00,5.00,5.00,J2 Office,0
10019766,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): DIRECT, NOMINAL SIZE: 1/4INCH, VOLTAGE: 120/60HZ 110/50HZ, POWER RATING: 10.1W, PRESSURE RATING: 0-150PSI, TEMPERATURE RATING: -40-125DEGREE F, END CONNECTION: FNPT, OPERATING MODE: NORMALLY OPEN, SEAL MATERIAL: NBR, BODY MATERIAL: BRASS, MANUFACTURER: ASCO, MANUFACTURER P/N: 8320G194",1.00,5.00,5.00,J2 Office,0
10019788,"REGULATOR, PRESSURE, TYPE: RELIEF/FILTER, APPLICATION: INSTRUMENT SUPPLY, RANGE: 5-40PSI, INLET SIZE: 1/4INCH, OUTLET SIZE: 1/4INCH, CONNECTION: FNPT, MATERIAL: ALUMINUM, PRESSURE RATING: 210PSI, MANUFACTURER: MASONEILAN",1.00,5.00,5.00,J2 Office,0
10020478,"VALVE, SOLENOID, TYPE (PILOT/DIRECT): PILOT, NOMINAL SIZE: 1INCH, VOLTAGE: 24VDC, POWER RATING: 11.6W, PRESSURE RATING: 5-125PSI, TEMPERATURE RATING: 32-104DEGREE F, END CONNECTION: FNPT, OPERATING MODE: NORMALLY CLOSED, SEAL MATERIAL: NBR, BODY MATERIAL: BRASS, MANUFACTURER: ASCO, MANUFACTURER P/N: 8210P004-24-VDC",1.00,5.00,5.00,J2 Office,0
10019409,"VALVE, SOLENOID, APPLICATION: CRITICAL FUEL GAS HEATER",1.00,5.00,5.00,J2 Office,0
