IncidentDate,IncidentNumber,CauseCategory,CauseType,FailureType,IncidentType,Location,InjuryCount,FatalityCount,IncidentLSD,IncidentSection,IncidentTownship,IncidentRange,IncidentMeridian,LicenceNumber,LicenceType,IncidentNotificationDate,IncidentCompleteDate,Source,StrikeArea,FieldCentre,LicenseeID,LicenseeName,Jurisdiction,ReleaseOffsite,SensitiveArea,PublicAffected,EnvironmentAffected,WildlifeLivestockAffected,AreaAffected,PublicEvacuatedCount,ReleaseCleanupDate,PipelineLicenceSegmentID,PipelineLicenceLineNo,PipeDamageType,PipeTestFailure,PipelineOutsideDiameter(mm),PipeGrade,PipeWallThickness(mm),SubstanceReleased,VolumeReleased,VolumeRecovered,VolumeUnits,SubstanceReleased2,VolumeReleased2,VolumeRecovered2,VolumeUnits2,SubstanceReleased3,VolumeReleased3,VolumeRecovered3,VolumeUnits3,SubstanceReleased4,VolumeReleased4,VolumeRecovered4,VolumeUnits4,Location1
November 01 2003,20032969,Equipment Failure,Defect,Blowout,Release,02-07-055-20W4,0,0,2,7,55,20,4,144322,Well Licence,November 01 2003,03/28/2004 12:00:00 AM,Oil Well,REDWATER,St. Albert,0XY2,Sawtooth International Resources Inc.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0,,,,,,,,,Gas Production (Raw),30,,103m3,,,,,,,,,,,,,"(53.732667, -112.960283)"
November 01 2003,20032601,Equipment Failure,Malfunction,Stuffing Box,Release,12-20-046-01W5,,,12,20,46,1,5,167664,Well Licence,November 01 2003,11/27/2003 12:00:00 AM,Oil Well,PEMBINA,ST. ALBERT,39,Talisman Energy Inc.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,11/05/2003 12:00:00 AM,,,,,,,,Crude Oil,2,9.5,m3,,,,,,,,,,,,,"(52.9834, -114.1197)"
October 31 2003,20032586,Equipment Failure,Defect,Equipment Failure,Release,14-29-076-22W5,,,14,29,76,22,5,225416,Well Licence,October 31 2003,04/01/2004 12:00:00 AM,Service Well,GVILLEE,GRANDE PRAIRIE,0KR3,Northrock Resources Ltd.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,04/01/2004 12:00:00 AM,,,,,,,,Salt/Produced Water,40,40,m3,,,,,,,,,,,,,"(55.619583, -117.380367)"
October 31 2003,20032591,Operator Error,Oversight,Separator,Release,12-25-085-13W5,,,12,25,85,13,5,121281,Well Licence,October 31 2003,10/31/2003 12:00:00 AM,Oil Well,KITTY,ST. ALBERT,0EK5,Rustum Petroleums Limited,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/31/2003 12:00:00 AM,,,,,,,,Crude Oil,6,0.5,m3,,,,,,,,,,,,,"(56.40105, -115.922033)"
October 29 2003,20032563,Operator Error,Accidental,Unknown,Release,13-34-064-07W6,,,13,34,64,7,6,288471,Well Licence,October 29 2003,,Unknown,BILBO,GRANDE PRAIRIE,246,Petro-Canada,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,,,,,,,,,Diesel Oil,0.2,0.2,m3,,,,,,,,,,,,,"(54.58685, -118.978983)"
October 28 2003,20032561,Operator Error,Accidental,Unknown,Release,14-28-057-04W4,,,14,28,57,4,4,282999,Well Licence,October 28 2003,10/29/2003 12:00:00 AM,Oil Well,LIND,BONNYVILLE,0YK6,CNR Petro Resources Limited,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/28/2003 12:00:00 AM,,,,,,,,Crude Bitumen,0.5,0.5,m3,,,,,,,,,,,,,"(53.96025, -110.540367)"
October 26 2003,20032535,Operator Error,Accidental,Operator Error,Release,13-02-056-04W4,0,0,13,2,56,4,4,273058,Well Licence,October 26 2003,10/27/2003 12:00:00 AM,Oil Well,LIND,BONNYVILLE,0YK6,CNR Petro Resources Limited,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/27/2003 12:00:00 AM,,,,,,,,Crude Oil,0.1,,m3,,,,,,,,,,,,,"(53.81475, -110.497417)"
October 25 2003,20032548,Operator Error,Oversight,Tank Overflow,Release,10-01-049-03W4,,,10,1,49,3,4,29255,Well Licence,October 25 2003,11/04/2003 12:00:00 AM,Abandoned Well,LLOYD,WAINWRIGHT,0R46,Husky Oil Operations Limited,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/28/2003 12:00:00 AM,,,,,,,,Crude Oil,19,19,m3,,,,,,,,,,,,,"(53.199417, -110.30705)"
October 24 2003,20032531,Equipment Failure,Malfunction,Valve Leak,Release,10-25-070-11W6,,,10,25,70,11,6,207558,Well Licence,October 24 2003,10/24/2003 12:00:00 AM,Suspended Well,ELM,GRANDE PRAIRIE,0CW2,Devon ARL Corporation,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,10/24/2003 12:00:00 AM,,,,,,,,Gas Production (Raw),1.5,0,103m3,,,,,,,,,,,,,"(55.092067, -119.53545)"
October 23 2003,20032646,External,Natural Phenomena,Fire,Release,10-17-038-02W5,,,10,17,38,2,5,235735,Well Licence,October 23 2003,11/06/2003 12:00:00 AM,Oil Well,SYLAKE,RED DEER,0WH3,Equal Energy Corp.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,10/25/2003 12:00:00 AM,,,,,,,,Crude Oil,60,22,m3,,,,,,,,,,,,,"(52.270033, -114.248717)"
October 23 2003,20032540,External,Natural Phenomena,Erosion,Release,15-07-093-12W4,0,0,15,7,93,12,4,285219,Well Licence,October 23 2003,10/27/2003 12:00:00 AM,Service Well,DOVER,BONNYVILLE,0K29,Devon Canada Corporation,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/27/2003 12:00:00 AM,,,,,,,,Process Water,10,10,m3,,,,,,,,,,,,,"(57.058817, -111.92055)"
October 23 2003,20032603,External,Natural Phenomena,Unknown,Release,10-33-058-03W6,0,0,10,33,58,3,6,294237,Well Licence,October 23 2003,11/25/2003 12:00:00 AM,Unknown,SMOKY,DRAYTON VALLEY,0TM2,Cannat Resources Inc.,Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/23/2003 12:00:00 AM,,,,,,,,Drilling Mud  (Water Based),0.2,0.2,m3,,,,,,,,,,,,,"(54.059333, -118.3811)"
October 23 2003,20032550,Operator Error,Oversight,Lubricator,Release,06-18-026-10W4,,,6,18,26,10,4,127168,Well Licence,October 23 2003,10/24/2003 12:00:00 AM,Suspended Well,SUNNYN,MEDICINE HAT,0TM2,Cannat Resources Inc.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/24/2003 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,,,,,,,,,,,,,"(51.217783, -111.39155)"
October 22 2003,20032529,Equipment Failure,Internal corrosion,Equipment Failure,Release,01-09-087-13W5,,,1,9,87,13,5,159376,Well Licence,October 22 2003,12/04/2003 12:00:00 AM,Oil Well,EVI,ST. ALBERT,0A3N,Redearth Energy Inc.,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,11/03/2003 12:00:00 AM,,,,,,,,Gas Production (Raw),0.1,,103m3,Crude Oil,6.5,6.3,m3,,,,,,,,,"(56.52465, -115.999233)"
October 20 2003,20032723,Operator Error,Oversight,Equipment Failure,Release,01-18-119-07W6,,,1,18,119,7,6,212622,Well Licence,October 22 2003,11/13/2003 12:00:00 AM,Oil Well,SHEKILIE,GRANDE PRAIRIE,0TH8,Petrobank Energy And Resources Ltd.,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,11/03/2003 12:00:00 AM,,,,,,,,Crude Oil,10,10,m3,,,,,,,,,,,,,"(59.330033, -119.182883)"
October 20 2003,20032544,Equipment Failure,External corrosion,Equipment Failure,Release,02-15-045-06W4,,,2,15,45,6,4,98486,Well Licence,October 20 2003,10/21/2003 12:00:00 AM,Service Well,WAINWR,WAINWRIGHT,0BP8,Penn West Petroleum Ltd.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/21/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,3,1,m3,,,,,,,,,,,,,"(52.874017, -110.786967)"
October 19 2003,20032510,Operator Error,Oversight,Tank Overflow,Release,07-10-020-13W4,,,7,10,20,13,4,152075,Well Licence,October 19 2003,01/07/2004 12:00:00 AM,Gas Well,BANTRY,MIDNAPORE,26,Encana Corporation,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/20/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,6,6,m3,,,,,,,,,,,,,"(50.679317, -111.72125)"
October 18 2003,20032503,Equipment Failure,Internal corrosion,Erosion,Release,07-21-070-04W4,,,7,21,70,4,4,240005,Well Licence,October 18 2003,10/20/2003 12:00:00 AM,Oil Well,FISHER,BONNYVILLE,0TT5,Encana Oil & Gas Co. Ltd.,Other C.F.B.,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/20/2003 12:00:00 AM,,,,,,,,Crude Bitumen,0.5,0.5,m3,Process Water,0.2,0.2,m3,,,,,,,,,"(55.072933, -110.549)"
October 17 2003,20032505,Operator Error,Accidental,Vehicle Accident,Release,14-07-063-11W6,,,14,7,63,11,6,287330,Well Licence,October 17 2003,10/21/2003 12:00:00 AM,Suspended Well,NARWAY,GRANDE PRAIRIE,0T82,Lone Pine Resources Canada Ltd.,Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/20/2003 12:00:00 AM,,,,,,,,Process Water,10,10,m3,,,,,,,,,,,,,"(54.4412, -119.652933)"
October 17 2003,20032487,Operator Error,Accidental,Flare Stack,Release,16-04-045-01W5,,,16,4,45,1,5,152877,Well Licence,October 17 2003,10/20/2003 12:00:00 AM,Oil Well,WROSES,ST. ALBERT,0YW4,Cequel Energy Inc.,Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/17/2003 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,,,,,,,,,,,,,"(52.8562, -114.07755)"
October 17 2003,20032488,Operator Error,Accidental,Tank Leak,Release,02-21-056-03W4,,,2,21,56,3,4,103128,Well Licence,October 17 2003,10/18/2003 12:00:00 AM,Oil Well,LIND,BONNYVILLE,0R46,Husky Oil Operations Limited,Other First Nations,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/18/2003 12:00:00 AM,,,,,,,,Crude Bitumen,4,4,m3,Process Water,5,5,m3,,,,,,,,,"(53.847417, -110.385983)"
October 14 2003,20032465,Equipment Failure,Mechanical/Strctural,Valve Failure,Release,10-33-066-10W5,,,10,33,66,10,5,17587,Well Licence,October 15 2003,10/16/2003 12:00:00 AM,Service Well,SWANH,ST. ALBERT,0HZ8,Sabre Energy Ltd.,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/15/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,48,47.9,m3,,,,,,,,,,,,,"(54.757683, -115.4473)"
October 14 2003,20032471,Operator Error,Accidental,Fire,Release,06-19-064-25W4,1,,6,19,64,25,4,50794,Well Licence,October 14 2003,11/17/2003 12:00:00 AM,Gas Well,BOLLOQUE,ST. ALBERT,0N5H,Viking Holdings Inc.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/20/2003 12:00:00 AM,,,,,,,,Gas Production (Raw),0.1,,103m3,,,,,,,,,,,,,"(54.54895, -113.776933)"
October 13 2003,20032444,Equipment Failure,Internal corrosion,Metal Fatigue,Release,09-17-047-04W4,,,9,17,47,4,4,101530,Well Licence,October 13 2003,11/07/2003 12:00:00 AM,Service Well,WILDMERE,WAINWRIGHT,0R46,Husky Oil Operations Limited,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/13/2003 12:00:00 AM,,,,,,,,Process Water,5,5,m3,,,,,,,,,,,,,"(53.053867, -110.544533)"
October 10 2003,20032442,Equipment Failure,Defect,Equipment Failure,Release,04-23-063-11W5,,,4,23,63,11,5,19689,Well Licence,October 10 2003,11/03/2003 12:00:00 AM,Service Well,JUDYCK,ST. ALBERT,0RA3,Pengrowth Corporation,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,11/05/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,5,5,m3,,,,,,,,,,,,,"(54.4596, -115.56085)"
October 09 2003,20032474,Equipment Failure,Malfunction,Equipment Failure,Release,11-05-042-22W4,,,11,5,42,22,4,142550,Well Licence,October 09 2003,10/10/2003 12:00:00 AM,Oil Well,BASHAW,RED DEER,0JL8,Apache Canada Ltd.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/10/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,21.4,21,m3,,,,,,,,,,,,,"(52.588283, -113.138733)"
October 08 2003,20032451,Equipment Failure,Malfunction,Hi Level Switch,Release,02-25-027-01W4,,,2,25,27,1,4,191203,Well Licence,October 08 2003,10/09/2003 12:00:00 AM,Oil Well,ALSASK,MEDICINE HAT,0WD7,Resolution Resources Ltd.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/08/2003 12:00:00 AM,,,,,,,,Crude Oil,2,1.5,m3,,,,,,,,,,,,,"(51.329967, -110.01385)"
October 08 2003,20032450,Equipment Failure,Malfunction,Stuffing Box,Release,10-11-013-13W4,,,10,11,13,13,4,217476,Well Licence,October 08 2003,10/08/2003 12:00:00 AM,Oil Well,RONALANE,MEDICINE HAT,0N00,Primewest Energy Inc.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/08/2003 12:00:00 AM,,,,,,,,Crude Oil,0.1,0.1,m3,Salt/Produced Water,1.9,1.9,m3,,,,,,,,,"(50.071467, -111.67355)"
October 06 2003,20032395,Equipment Failure,Defect,Equipment Failure,Release,06-17-048-04W4,,,6,17,48,4,4,96876,Well Licence,October 06 2003,10/06/2003 12:00:00 AM,Gas Well,WILDMERE,WAINWRIGHT,0R46,Husky Oil Operations Limited,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/06/2003 12:00:00 AM,,,,,,,,Crude Oil,0.1,0.1,m3,Salt/Produced Water,3.9,3.9,m3,,,,,,,,,"(53.137567, -110.556767)"
October 06 2003,20032530,Unknown,Unknown,Blowout,Release,01-29-065-04W4,,,1,29,65,4,4,20039,Well Licence,October 06 2003,01/15/2004 12:00:00 AM,Gas Well,LEMING,BONNYVILLE,0R89,Signalta Resources Limited,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/06/2003 12:00:00 AM,,,,,,,,Crude Oil,0.1,0,m3,Nitrogen,414,,103m3,Salt/Produced Water,0.1,0,m3,,,,,"(54.647583, -110.563667)"
October 05 2003,20032460,Operator Error,Oversight,Tank Overflow,Release,06-02-025-19W4,,,6,2,25,19,4,249043,Well Licence,October 06 2003,10/14/2003 12:00:00 AM,Gas Well,HUSSAR,MIDNAPORE,26,Encana Corporation,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/06/2003 12:00:00 AM,,,,,,,,Emulsifiers,4,4,m3,,,,,,,,,,,,,"(51.101533, -112.554483)"
October 05 2003,20032386,Equipment Failure,Mechanical/Strctural,Equipment Failure,Release,06-17-048-04W4,,,6,17,48,4,4,96876,Well Licence,October 05 2003,01/02/2004 12:00:00 AM,Gas Well,WILDMERE,WAINWRIGHT,0R46,Husky Oil Operations Limited,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/05/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,9,,m3,Crude Oil,1,,m3,,,,,,,,,"(53.137567, -110.556767)"
October 04 2003,20032397,Operator Error,Oversight,Valve Leak,Release,16-13-056-21W5,,,16,13,56,21,5,259415,Well Licence,October 06 2003,12/06/2003 12:00:00 AM,Gas Well,OLDMAN,DRAYTON VALLEY,0B2L,Duvernay Oil Corp.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/06/2003 12:00:00 AM,,,,,,,,Drilling Mud  (Water Based),2,2,m3,,,,,,,,,,,,,"(53.844733, -116.977467)"
October 04 2003,20032469,Equipment Failure,Defect,Valve Failure,Release,07-30-029-22W4,,,7,30,29,22,4,13571,Well Licence,October 04 2003,02/12/2004 12:00:00 AM,Service Well,CARBON,MIDNAPORE,144,ATCO Gas and Pipelines Ltd. (SOUTH),Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,,,,,,,,,Gas Production (Marketable),29,0,103m3,,,,,,,,,,,,,"(51.508733, -113.084533)"
October 02 2003,20032388,Equipment Failure,Malfunction,Unknown,Release,13-08-057-03W4,,,13,8,57,3,4,180634,Well Licence,October 02 2003,10/03/2003 12:00:00 AM,Oil Well,LIND,BONNYVILLE,0R46,Husky Oil Operations Limited,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/03/2003 12:00:00 AM,,,,,,,,Oily Sludge,8,8,m3,Crude Oil,10,10,m3,,,,,,,,,"(53.916433, -110.423383)"
October 01 2003,20032434,Equipment Failure,Malfunction,Separator,Release,02-22-027-15W4,,,2,22,27,15,4,290847,Well Licence,October 02 2003,11/14/2003 12:00:00 AM,Oil Well,CESS,MEDICINE HAT,0A7T,Makah Energy Corporation,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,11/13/2003 12:00:00 AM,,,,,,,,Crude Oil,0.2,0.1,m3,,,,,,,,,,,,,"(51.31595, -112.0297)"
September 28 2003,20032485,Operator Error,Oversight,Depressurizing,Release,09-18-107-09W6,2,,9,18,107,9,6,102230,Well Licence,September 28 2003,10/17/2003 12:00:00 AM,Oil Well,RAINBOWS,GRANDE PRAIRIE,0YB4,Globex Resources Ltd.,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,,,,,,,,,Gas Production (Raw),0.1,,103m3,,,,,,,,,,,,,"(58.290583, -119.482467)"
September 27 2003,20032385,Equipment Failure,Mechanical/Strctural,Equipment Failure,Release,12-19-042-01W4,,,12,19,42,1,4,41331,Well Licence,September 27 2003,10/13/2003 12:00:00 AM,Oil Well,CHAUVINS,WAINWRIGHT,0JD4,Enerplus Resources Corporation,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,09/28/2003 12:00:00 AM,,,,,,,,Crude Oil,10,3.6,m3,Salt/Produced Water,40,11.4,m3,,,,,,,,,"(52.631783, -110.145933)"
September 27 2003,20032643,Operator Error,Non-procedural,Unknown,Release,10-31-024-10W4,,,10,31,24,10,4,293109,Well Licence,October 22 2003,12/10/2003 12:00:00 AM,Unknown,CESS,MEDICINE HAT,0K13,EOG Resources Canada Inc.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 1000 square meters,,12/10/2003 12:00:00 AM,,,,,,,,Drilling Mud  (Water Based),70,20,m3,,,,,,,,,,,,,"(51.090317, -111.3858)"
September 26 2003,20032381,Equipment Failure,Mechanical/Strctural,Header Failure,Release,10-19-047-04W4,,,10,19,47,4,4,52726,Well Licence,September 26 2003,10/03/2003 12:00:00 AM,Oil Well,WILDMERE,WAINWRIGHT,0R46,Husky Oil Operations Limited,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,09/26/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,50,50,m3,,,,,,,,,,,,,"(53.068383, -110.574917)"
September 26 2003,20032333,Equipment Failure,Mechanical/Strctural,Flange Loose,Release,14-35-040-01W4,,,14,35,40,1,4,159975,Well Licence,September 26 2003,11/10/2003 12:00:00 AM,Oil Well,HAYTER,WAINWRIGHT,0Z0H,Harvest Operations Corp.,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/29/2003 12:00:00 AM,,,,,,,,Crude Oil,0.5,0.2,m3,Salt/Produced Water,5,1,m3,,,,,,,,,"(52.489867, -110.043933)"
September 26 2003,20032335,Operator Error,Oversight,Tank Overflow,Release,05-13-064-06W4,,,5,13,64,6,4,267048,Well Licence,September 26 2003,10/01/2003 12:00:00 AM,Gas Well,GARTH,BONNYVILLE,0JT1,ExxonMobil Canada Ltd. & ExxonMobil Resources Comp,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,10/01/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,4,4,m3,,,,,,,,,,,,,"(54.534933, -110.784117)"
September 25 2003,20032343,Equipment Failure,Defect,Equipment Failure,Release,07-36-058-03W6,0,0,7,36,58,3,6,81770,Well Licence,September 25 2003,09/26/2003 12:00:00 AM,Gas Well,SMOKY,DRAYTON VALLEY,0WC5,Renata Resources Inc.,Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,09/26/2003 12:00:00 AM,,,,,,,,Condensate,0.4,0,m3,,,,,,,,,,,,,"(54.055717, -118.306767)"
September 24 2003,20032399,Equipment Failure,Defect,Equipment Failure,Release,03-15-041-12W4,,,3,15,41,12,4,107308,Well Licence,September 25 2003,01/02/2004 12:00:00 AM,Suspended Well,BELL,WAINWRIGHT,0N5H,Viking Holdings Inc.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/25/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,2,1,m3,,,,,,,,,,,,,"(52.523017, -111.651283)"
September 23 2003,20032346,Operator Error,Non-procedural,Tank Leak,Release,13-19-053-02W4,,,13,19,53,2,4,278208,Well Licence,September 24 2003,10/29/2003 12:00:00 AM,Crude Bitumen Single Batt,MARW,BONNYVILLE,0R46,Husky Oil Operations Limited,Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/24/2003 12:00:00 AM,,,,,,,,Crude Bitumen,2,0,m3,,,,,,,,,,,,,"(53.596733, -110.297583)"
September 23 2003,20032339,Equipment Failure,Defect,Equipment Failure,Release,04-27-052-02W4,,,4,27,52,2,4,226533,Well Licence,September 23 2003,09/23/2003 12:00:00 AM,Oil Well,MARW,WAINWRIGHT,0R46,Husky Oil Operations Limited,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/23/2003 12:00:00 AM,,,,,,,,Crude Oil,7,7,m3,,,,,,,,,,,,,"(53.5131, -110.223817)"
September 23 2003,20032420,Operator Error,Oversight,Flange Loose,Release,12-17-050-13W5,,,12,17,50,13,5,283880,Well Licence,September 23 2003,09/25/2003 12:00:00 AM,Oil Well,WESTPEM,DRAYTON VALLEY,0A0L,Tom Brown Resources Ltd.,Crown Any Area,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/25/2003 12:00:00 AM,,,,,,,,Crude Oil,1,0.5,m3,,,,,,,,,,,,,"(53.317917, -115.87585)"
September 22 2003,20032328,Operator Error,Accidental,Unknown,Release,05-10-067-04W4,,,5,10,67,4,4,194193,Well Licence,September 22 2003,09/25/2003 12:00:00 AM,Abandoned Well,MOORE,BONNYVILLE,0HE9,Canadian Natural Resources Limited,Other C.F.B.,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/22/2003 12:00:00 AM,,,,,,,,Process Water,1,1,m3,,,,,,,,,,,,,"(54.781983, -110.536533)"
September 21 2003,20032295,Equipment Failure,Mechanical/Strctural,Rod Stripping,Release,02-26-053-18W4,,,2,26,53,18,4,208578,Well Licence,September 22 2003,09/22/2003 12:00:00 AM,Gas Well,NORRIS,ST. ALBERT,39,Talisman Energy Inc.,Freehold Private Lands,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/22/2003 12:00:00 AM,,,,,,,,Salt/Produced Water,2.5,2.5,m3,,,,,,,,,,,,,"(53.6015, -112.54225)"
September 18 2003,20032285,Operator Error,Accidental,Unknown,Release,16-09-055-04W4,,,16,9,55,4,4,190907,Well Licence,September 19 2003,09/19/2003 12:00:00 AM,Oil Well,LIND,BONNYVILLE,0HE9,Canadian Natural Resources Limited,Freehold Private Lands,Yes,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,09/19/2003 12:00:00 AM,,,,,,,,Crude Bitumen,0.5,0.5,m3,,,,,,,,,,,,,"(53.742, -110.5283)"
September 16 2003,20032300,Equipment Failure,Malfunction,Unknown,Release,11-04-056-23W5,,,11,4,56,23,5,154992,Well Licence,September 22 2003,09/22/2003 12:00:00 AM,Gas Well,WILD RIV,DRAYTON VALLEY,39,Talisman Energy Inc.,Crown Any Area,No,No,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,,,,,,,,,Gas Production (Raw),1,,103m3,,,,,,,,,,,,,"(53.812033, -117.3615)"
